sim_id,w_r,h_si,doping,S,lambda,length,v_pi_V,v_pi_l_Vmm,loss_at_v_pi_dB_per_cm,C_at_v_pi_pF_per_cm,max_dphi_rad,cost,kappa
1.300000e+01,4.523000e-07,9.000000e-08,4.392000e+19,1.326000e-07,1.355000e-06,7.912000e-04,8.649615e-01,6.843575e-01,1.517683e+01,3.867053e+03,5.726850e+01,5.005937e-01
1.400000e+01,3.992000e-07,7.000000e-08,6.436000e+19,4.386000e-07,1.294000e-06,8.994000e-04,8.519076e-01,7.662057e-01,1.207672e+01,2.661376e+03,7.405649e+01,5.203351e-01
1.500000e+01,3.647000e-07,8.000000e-08,5.259000e+19,7.411000e-08,1.293000e-06,3.567000e-04,,8.917500e-01,9.331199e+04,,5.042301e-01,2.569987e+02
1.600000e+01,4.275000e-07,1.000000e-07,8.740000e+17,2.973000e-07,1.352000e-06,3.386000e-04,1.082742e+00,3.666164e-01,3.861555e+01,5.635091e+03,2.607993e+01,1.212456e+00
1.700000e+01,3.881000e-07,9.000000e-08,9.499000e+19,6.518000e-07,1.330000e-06,2.230000e-04,9.998900e-01,2.229755e-01,6.213902e+01,9.911412e+03,1.817312e+01,2.930746e+00
1.800000e+01,4.534000e-07,1.200000e-07,7.366000e+19,7.015000e-07,1.318000e-06,1.041000e-04,,2.602500e-01,7.737620e+04,,4.277321e-01,2.700639e+02
1.900000e+01,4.246000e-07,1.100000e-07,1.433000e+19,4.112000e-07,1.261000e-06,8.455000e-04,8.617435e-01,7.286041e-01,1.264264e+01,5.152239e+03,6.958737e+01,4.914820e-01
2.000000e+01,4.897000e-07,8.000000e-08,7.617000e+19,5.528000e-07,1.289000e-06,2.646000e-04,,6.615000e-01,9.462703e+04,,4.620465e-01,2.641571e+02
2.100000e+01,4.212000e-07,1.000000e-07,5.704000e+18,7.297000e-07,1.307000e-06,6.927000e-04,8.919568e-01,6.178585e-01,1.635035e+01,5.511911e+03,5.780836e+01,4.677248e-01
2.200000e+01,4.176000e-07,1.100000e-07,3.508000e+18,3.425000e-08,1.303000e-06,6.064000e-04,,1.516000e+00,8.848562e+04,,6.014210e-01,2.409382e+02
2.300000e+01,3.624000e-07,1.100000e-07,3.251000e+19,6.138000e-07,1.348000e-06,2.822000e-04,1.260660e+00,3.557582e-01,6.879729e+04,1.801938e+04,2.933428e+01,3.549800e+06
2.400000e+01,4.356000e-07,1.200000e-07,9.535000e+19,3.113000e-07,1.340000e-06,8.188000e-04,,2.047000e+00,6.800040e+04,,2.034818e+00,7.409574e+01
2.500000e+01,3.927000e-07,1.100000e-07,9.866000e+19,1.383000e-07,1.301000e-06,4.211000e-04,,1.052750e+00,8.578939e+04,,7.625293e-01,2.156437e+02
